110,230,0.28424,0.25716
110,240,0.35629,0.31523
110,250,0.24861,0.24853
120,50,0.40459,0.3007
120,60,0.38717,0.3007
120,70,0.43151,0.314
120,80,0.38005,0.28541
120,90,0.45447,0.33604
120,100,0.38242,0.30888
120,110,0.24782,0.2212
120,120,0.38401,0.30207
120,130,0.42755,0.33727
120,140,0.28187,0.24685
120,150,0.29137,0.25837
120,160,0.35709,0.29884
120,170,0.21378,0.20653
120,180,0.28345,0.26505
120,190,0.27712,0.25817
120,200,0.24228,0.2358
120,210,0.2692,0.25287
120,220,0.21694,0.21739
120,230,0.18844,0.19794
120,240,0.22565,0.23786
120,250,0.38005,0.32992
130,50,0.3365,0.2661
130,60,0.46793,0.33502
130,70,0.3943,0.29279
130,80,0.36975,0.28838
130,90,0.4228,0.31181
130,100,0.34759,0.28
130,110,0.38084,0.29797
130,120,0.32146,0.27485
130,130,0.37451,0.30105
130,140,0.28504,0.25355
130,150,0.25099,0.24012
130,160,0.308,0.2679
130,170,0.25257,0.23818
130,180,0.36105,0.3
130,190,0.26445,0.24682
130,200,0.29929,0.27092
130,210,0.33333,0.30282
130,220,0.24941,0.23988
130,230,0.32146,0.2862
130,240,0.26128,0.25081
130,250,0.28979,0.28344
140,50,0.55344,0.36879
140,60,0.24861,0.22185
140,70,0.41884,0.31338
140,80,0.33017,0.26717
140,90,0.40063,0.30658
140,100,0.26287,0.23402
140,110,0.32304,0.27058
140,120,0.37451,0.30677
140,130,0.34679,0.28189
140,140,0.31433,0.26897
140,150,0.33175,0.28303
140,160,0.36263,0.30694
140,170,0.21694,0.21201
140,180,0.38559,0.32001
140,190,0.25653,0.23944
140,200,0.32304,0.28423
140,210,0.35313,0.31017
140,220,0.27712,0.2603
140,230,0.2407,0.23089
140,240,0.41647,0.34409
140,250,0.29929,0.27582
150,50,0.32304,0.25763
150,60,0.39826,0.30939
150,70,0.3658,0.2904
150,80,0.35234,0.28214
150,90,0.30483,0.25242
150,100,0.36659,0.28519
150,110,0.30483,0.25685
150,120,0.2977,0.26842
150,130,0.47902,0.33952
150,140,0.39588,0.31248
150,150,0.54157,1.3024
150,160,0.28029,0.25234
150,170,0.39984,0.31039
150,180,0.28899,0.26024
150,190,0.21932,0.21954
150,200,0.34363,0.28983
150,210,0.19557,0.20747
150,220,0.18606,0.18739
150,230,0.25574,0.24861
150,240,0.32937,0.28457
150,250,0.26128,0.25825
160,50,0.46873,0.32974
160,60,0.35154,0.28408
160,70,0.44339,0.31999
160,80,0.4331,0.33184
160,90,0.41726,0.31598
160,100,0.31275,0.25609
160,110,0.33729,0.28318
160,120,0.31037,0.26615
160,130,0.37688,0.29419
160,140,0.32937,0.27676
160,150,0.30245,0.27072
160,160,0.34125,0.28866
160,170,0.34442,0.2794
160,180,0.25653,0.25099
160,190,0.32621,0.28126
160,200,0.2882,0.26616
160,210,0.25495,0.23943
160,220,0.29216,0.27262
160,230,0.27553,0.26626
160,240,0.32542,0.29774
160,250,0.22961,0.23368
170,50,0.42914,0.31148
170,60,0.39667,0.29847
170,70,0.41964,0.31139
170,80,0.40301,0.30077
170,90,0.33492,0.25921
170,100,0.24386,0.21664
170,110,0.35392,0.27961
170,120,0.38717,0.2997
170,130,0.25732,0.24161
170,140,0.24149,0.21773
170,150,0.26524,0.2412
170,160,0.22169,0.21308
170,170,0.27078,0.24601
170,180,0.28266,0.25332
170,190,0.21219,0.20689
170,200,0.26128,0.25469
170,210,0.2312,0.22587
170,220,0.22169,0.21881
170,230,0.23832,0.23153
170,240,0.38163,0.3207
170,250,0.29295,0.26804
180,50,0.48298,0.33627
180,60,0.2597,0.22274
180,70,0.46873,0.33455
180,80,0.35392,0.28329
180,90,0.2312,0.2097
180,100,0.28266,0.23315
180,110,0.26999,0.2441
180,120,0.27553,0.23315
180,130,0.26683,0.23864
180,140,0.34442,0.28737
180,150,0.29691,0.25606
180,160,0.30166,0.26066
180,170,0.2304,0.23168
180,180,0.18844,0.18618
180,190,0.2407,0.23303
180,200,0.33096,0.29261
180,210,0.22644,0.21501
180,220,0.37213,0.30987
180,230,0.28187,0.28029
180,240,0.2985,0.27797
180,250,0.26207,0.26063
190,50,0.50673,0.35614
190,60,0.4133,0.30254
190,70,0.30166,0.25188
190,80,0.2977,0.2508
190,90,0.32858,0.2716
190,100,0.31512,0.26352
190,110,0.33729,0.2796
190,120,0.28583,0.25107
190,130,0.33254,0.28157
190,140,0.25099,0.22802
190,150,0.26287,0.23564
190,160,0.21536,0.20454
190,170,0.30958,0.26662
190,180,0.24545,0.24189
190,190,0.20665,0.2077
190,200,0.46952,0.36755
190,210,0.32067,0.28657
190,220,0.30641,0.27371
190,230,0.32779,0.30881
190,240,0.2209,0.22367
190,250,0.34046,0.31656
200,50,0.40697,0.31011
200,60,0.38084,0.29203
200,70,0.36975,0.27319
200,80,0.31433,0.25555
200,90,0.38559,0.29469
200,100,0.35313,0.27397
200,110,0.34521,0.28
200,120,0.45527,0.35013
200,130,0.32383,0.26368
200,140,0.365,0.29522
200,150,0.41489,0.32397
200,160,0.25416,0.24386
200,170,0.36342,0.3058
200,180,0.22882,0.21304
200,190,0.18211,0.18281
200,200,0.19002,0.19781
200,210,0.24624,0.23754
200,220,0.24466,0.24307
200,230,0.31908,0.29019
200,240,0.39509,0.34203
200,250,0.21853,0.23426
210,50,0.38797,0.29175
210,60,0.31591,0.25512
210,70,0.38084,0.30166
210,80,0.35154,0.27583
210,90,0.40143,0.31224
210,100,0.29612,0.24381
210,110,0.31116,0.26157
210,120,0.31433,0.27062
210,130,0.36896,0.30333
210,140,0.42518,0.32894
210,150,0.51227,0.39638
210,160,0.39509,0.30615
210,170,0.22249,0.2116
210,180,0.40143,0.34259
210,190,0.39667,0.33489
210,200,0.33413,0.29263
210,210,0.36184,0.31758
210,220,0.34838,0.3042
210,230,0.33729,0.28556
210,240,0.22249,0.22498
210,250,0.35075,0.30969
220,50,0.45051,0.32645
220,60,0.2787,0.23324
220,70,0.50277,0.35362
220,80,0.49169,0.35968
220,90,0.35946,0.27046
220,100,0.35313,0.28508
220,110,0.45685,0.35138
220,120,0.32462,0.27704
220,130,0.28899,0.2564
220,140,0.27237,0.24567
220,150,0.365,0.29711
220,160,0.327,0.28808
220,170,0.23753,0.2183
220,180,0.35234,0.30403
220,190,0.35154,0.29232
220,200,0.31591,0.26331
220,210,0.26999,0.26647
220,220,0.2019,0.21261
220,230,0.27316,0.26382
220,240,0.25099,0.2308
220,250,0.25812,0.26246
230,50,0.33096,0.25762
230,60,0.47506,0.33383
230,70,0.46556,0.33233
230,80,0.55186,0.39785
230,90,0.34283,0.28189
230,100,0.42359,0.32659
230,110,0.41647,0.31437
230,120,0.38321,0.29944
230,130,0.42043,0.31874
230,140,0.27316,0.24783
230,150,0.31037,0.25451
230,160,0.31829,0.27859
230,170,0.29929,0.26817
230,180,0.18606,0.19475
230,190,0.2407,0.23254
230,200,0.22803,0.23765
230,210,0.24624,0.2411
230,220,0.23357,0.22833
230,230,0.30325,0.27674
230,240,0.2882,0.25964
230,250,0.17973,0.19824
240,50,0.51227,0.36227
240,60,0.44339,0.31581
240,70,0.33254,0.26044
240,80,0.32937,0.26499
240,90,0.35154,0.27784
240,100,0.27633,0.24129
240,110,0.27791,0.2287
240,120,0.28583,0.24814
240,130,0.36263,0.28655
240,140,0.30641,0.2568
240,150,0.26287,0.23146
240,160,0.2882,0.25274
240,170,0.29454,0.26138
240,180,0.22328,0.21736
240,190,0.43151,0.36323
240,200,0.23674,0.23983
240,210,0.29137,0.26728
240,220,0.31275,0.2729
240,230,0.22961,0.24736
240,240,0.27158,0.268
240,250,0.20982,0.22454
250,50,0.3943,0.29914
250,60,0.41093,0.31077
250,70,0.39509,0.29682
250,80,0.32225,0.26662
250,90,0.39509,0.30555
250,100,0.36975,0.29382
250,110,0.34838,0.28082
250,120,0.23436,0.21991
250,130,0.35629,0.28209
250,140,0.31196,0.26319
250,150,0.32937,0.26595
250,160,0.32225,0.277
250,170,0.327,0.26695
250,180,0.30325,0.25721
250,190,0.25891,0.24526
250,200,0.2985,0.25791
250,210,0.2019,0.20316
250,220,0.19636,0.19748
250,230,0.25178,0.24629
250,240,0.17973,0.19239
250,250,0.18765,0.21028
